DATE,price_per_kg,day_of_week,month,week_of_year,day_of_month,season,rolling_mean_3,rolling_mean_5,rolling_mean_7,lag_1,lag_3,lag_5,rolling_std_3,rolling_std_5,rolling_std_7
2013-09-11,2980.0,2.0,9.0,37,11.0,3.0,2963.3333333333335,2958.0,2955.714285714286,2940.0,2950.0,2950.0,20.816659994597398,16.431676725072347,13.972762620289972
2013-09-12,3130.0,3.0,9.0,37,12.0,3.0,3016.6666666666665,2994.0,2981.4285714285716,2980.0,2970.0,2950.0,100.16652800876678,77.6530746332517,66.93991620069974
2013-09-13,2950.0,4.0,9.0,37,13.0,3.0,3020.0,2994.0,2981.4285714285716,3130.0,2940.0,2950.0,96.43650760991792,77.6530746332517,66.93991620069974
2013-09-14,2950.0,5.0,9.0,37,14.0,3.0,3010.0,2990.0,2981.4285714285716,2950.0,2980.0,2970.0,103.9230484541215,79.68688725252952,66.93991620069974
2013-09-15,2950.0,6.0,9.0,37,15.0,3.0,2950.0,2992.0,2981.4285714285716,2950.0,3130.0,2940.0,0.0,78.23042886241488,66.93991620069974
2013-09-16,3070.0,0.0,9.0,38,16.0,3.0,2990.0,3010.0,2995.714285714286,2950.0,2950.0,2980.0,69.28203230273736,84.85281374237034,74.35436388387333
2013-09-17,3090.0,1.0,9.0,38,17.0,3.0,3036.6666666666665,3002.0,3017.1428571428573,3070.0,2950.0,3130.0,75.71877794398965,71.55417527997493,77.18252948139502
2013-09-18,3090.0,2.0,9.0,38,18.0,3.0,3083.3333333333335,3030.0,3032.8571428571427,3090.0,2950.0,2950.0,11.547005383715424,73.48469228347787,79.52238379106065
2013-09-19,3090.0,3.0,9.0,38,19.0,3.0,3090.0,3058.0,3027.1428571428573,3090.0,3070.0,2950.0,0.0,60.99180272788705,72.50615737402029
2013-09-20,3090.0,4.0,9.0,38,20.0,3.0,3090.0,3086.0,3047.1428571428573,3090.0,3090.0,2950.0,0.0,8.944271909862024,66.76183683172432
2013-09-21,3090.0,5.0,9.0,38,21.0,3.0,3090.0,3090.0,3067.1428571428573,3090.0,3090.0,3070.0,0.0,0.0,52.19012860505365
2013-09-22,3090.0,6.0,9.0,38,22.0,3.0,3090.0,3090.0,3087.1428571428573,3090.0,3090.0,3090.0,0.0,0.0,7.559289460323647
2013-09-23,3070.0,0.0,9.0,39,23.0,3.0,3083.3333333333335,3086.0,3087.1428571428573,3090.0,3090.0,3090.0,11.547005383715424,8.944271909862024,7.559289460323647
2013-09-24,2810.0,1.0,9.0,39,24.0,3.0,2990.0,3030.0,3047.1428571428573,3070.0,3090.0,3090.0,156.2049935181253,123.28828005936911,104.83547200484728
2013-09-25,2810.0,2.0,9.0,39,25.0,3.0,2896.6666666666665,2974.0,3007.1428571428573,2810.0,3090.0,3090.0,150.11106998929236,149.93331851192156,134.8720734269328
2013-09-26,2660.0,3.0,9.0,39,26.0,3.0,2760.0,2888.0,2945.714285714286,2810.0,3070.0,3090.0,86.60254037842026,185.7955865998898,180.9103961318322
2013-09-27,2620.0,4.0,9.0,39,27.0,3.0,2696.6666666666665,2794.0,2878.5714285714284,2660.0,2810.0,3090.0,100.16652800875545,176.72011770026907,204.1591349436972
2013-09-28,2620.0,5.0,9.0,39,28.0,3.0,2633.3333333333335,2704.0,2811.4285714285716,2620.0,2810.0,3070.0,23.09401076747667,98.13256340276028,200.28551049512677
2013-09-29,2620.0,6.0,9.0,39,29.0,3.0,2620.0,2666.0,2744.285714285714,2620.0,2660.0,2810.0,0.0,82.34075540093549,167.4173570110958
2013-09-30,2560.0,0.0,9.0,40,30.0,3.0,2600.0,2616.0,2671.4285714285716,2620.0,2620.0,2810.0,34.64101615130183,35.77708763994892,99.06707684340236
2013-10-01,2560.0,1.0,10.0,40,1.0,3.0,2580.0,2596.0,2635.714285714286,2560.0,2620.0,2660.0,34.641016151299795,32.86335345025739,84.82474930849916
2013-10-02,2640.0,2.0,10.0,40,2.0,3.0,2586.6666666666665,2600.0,2611.4285714285716,2560.0,2620.0,2620.0,46.18802153511232,37.416573867693344,38.04758924861343
2013-10-03,2640.0,3.0,10.0,40,3.0,3.0,2613.3333333333335,2604.0,2608.5714285714284,2640.0,2560.0,2620.0,46.18802153511446,40.98780306379644,34.364987719546775
2013-10-04,2640.0,4.0,10.0,40,4.0,3.0,2640.0,2608.0,2611.4285714285716,2640.0,2560.0,2620.0,0.0,43.81780460037414,36.25307868716636
2013-10-05,2640.0,5.0,10.0,40,5.0,3.0,2640.0,2624.0,2614.285714285714,2640.0,2640.0,2560.0,0.0,35.777087639949144,37.79644730108285
2013-10-06,2640.0,6.0,10.0,40,6.0,3.0,2640.0,2640.0,2617.1428571428573,2640.0,2640.0,2560.0,0.0,0.0,39.03600291809562
2013-10-07,2700.0,0.0,10.0,41,7.0,3.0,2660.0,2652.0,2637.1428571428573,2640.0,2640.0,2640.0,34.64101615130833,26.83281572993522,40.70801956807148
2013-10-08,2700.0,1.0,10.0,41,8.0,3.0,2680.0,2664.0,2657.1428571428573,2700.0,2640.0,2640.0,34.64101615131036,32.86335345025951,29.27700218864758
2013-10-09,2700.0,2.0,10.0,41,9.0,3.0,2700.0,2676.0,2665.714285714286,2700.0,2640.0,2640.0,0.0,32.86335345025988,32.07134902966301
2013-10-10,2700.0,3.0,10.0,41,10.0,3.0,2700.0,2688.0,2674.285714285714,2700.0,2700.0,2640.0,0.0,26.83281572993659,32.0713490296601
2013-10-11,2700.0,4.0,10.0,41,11.0,3.0,2700.0,2700.0,2682.8571428571427,2700.0,2700.0,2640.0,0.0,0.0,29.2770021886381
2013-10-12,2700.0,5.0,10.0,41,12.0,3.0,2700.0,2700.0,2691.4285714285716,2700.0,2700.0,2700.0,0.0,0.0,22.67786838078461
2013-10-13,2700.0,6.0,10.0,41,13.0,3.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,0.0,0.0,0.0
2013-10-14,2660.0,0.0,10.0,42,14.0,3.0,2686.6666666666665,2692.0,2694.285714285714,2700.0,2700.0,2700.0,23.0940107674852,17.88854381990722,15.118578920713562
2013-10-15,2600.0,1.0,10.0,42,15.0,3.0,2653.3333333333335,2672.0,2680.0,2660.0,2700.0,2700.0,50.332229568423394,43.81780460037563,38.29708431039365
2013-10-16,2660.0,2.0,10.0,42,16.0,3.0,2640.0,2664.0,2674.285714285714,2600.0,2700.0,2700.0,34.6410161513059,40.987803063797934,37.7964473010664
2013-10-17,2660.0,3.0,10.0,42,17.0,3.0,2640.0,2656.0,2668.5714285714284,2660.0,2660.0,2700.0,34.6410161513059,35.777087639950054,36.25307868715015
2013-10-18,2660.0,4.0,10.0,42,18.0,3.0,2660.0,2648.0,2662.8571428571427,2660.0,2600.0,2700.0,0.0,26.832815729935067,33.52326839406677
2013-10-19,2660.0,5.0,10.0,42,19.0,3.0,2660.0,2648.0,2657.1428571428573,2660.0,2660.0,2660.0,0.0,26.832815729935067,29.27700218864789
2013-10-20,2660.0,6.0,10.0,42,20.0,3.0,2660.0,2660.0,2651.4285714285716,2660.0,2660.0,2600.0,0.0,0.0,22.677868380804114
2013-10-21,2630.0,0.0,10.0,43,21.0,3.0,2650.0,2654.0,2647.1428571428573,2660.0,2660.0,2660.0,17.320508075547515,13.416407864874378,23.60387377432592
2013-10-22,2610.0,1.0,10.0,43,22.0,3.0,2633.3333333333335,2644.0,2648.5714285714284,2630.0,2660.0,2660.0,25.16611478413617,23.02172886636976,20.35400978424492
2013-10-23,2610.0,2.0,10.0,43,23.0,3.0,2616.6666666666665,2634.0,2641.4285714285716,2610.0,2660.0,2660.0,11.547005383569925,25.099800795954977,24.10295378089509
2013-10-24,2810.0,3.0,10.0,43,24.0,3.0,2676.6666666666665,2664.0,2662.8571428571427,2610.0,2630.0,2660.0,115.47005383790479,84.14273587183081,68.72997543881866
2013-10-25,2780.0,4.0,10.0,43,25.0,3.0,2733.3333333333335,2688.0,2680.0,2810.0,2610.0,2660.0,107.85793124906971,98.59006035091333,81.64965809283808
2013-10-26,2780.0,5.0,10.0,43,26.0,3.0,2790.0,2718.0,2697.1428571428573,2780.0,2610.0,2630.0,17.32050807557738,99.34787365614221,89.01578244232773
2013-10-27,2780.0,6.0,10.0,43,27.0,3.0,2780.0,2752.0,2714.285714285714,2780.0,2810.0,2610.0,0.0,80.43631020874133,92.16961590051247
2013-10-28,2740.0,0.0,10.0,44,28.0,3.0,2766.6666666666665,2778.0,2730.0,2780.0,2780.0,2610.0,23.09401076749786,24.899799195915563,84.45906306218933
2013-10-29,2740.0,1.0,10.0,44,29.0,3.0,2753.3333333333335,2764.0,2748.5714285714284,2740.0,2780.0,2810.0,23.09401076749573,21.90890230013564,65.93647736744929
2013-10-30,2640.0,2.0,10.0,44,30.0,3.0,2706.6666666666665,2736.0,2752.8571428571427,2740.0,2780.0,2780.0,57.735026918923886,57.27128425307775,55.59205150455585
2013-10-31,2640.0,3.0,10.0,44,31.0,3.0,2673.3333333333335,2708.0,2728.5714285714284,2640.0,2740.0,2780.0,57.735026918921754,64.18722614349971,63.09478885741645
2013-11-01,2640.0,4.0,11.0,44,1.0,3.0,2640.0,2680.0,2708.5714285714284,2640.0,2740.0,2780.0,0.0,54.772255750486636,66.18876325300572
2013-11-02,2640.0,5.0,11.0,44,2.0,3.0,2640.0,2660.0,2688.5714285714284,2640.0,2640.0,2740.0,0.0,44.72135954995863,62.02917900173748
2013-11-03,2640.0,6.0,11.0,44,3.0,3.0,2640.0,2640.0,2668.5714285714284,2640.0,2640.0,2740.0,0.0,0.0,48.795003647539616
2013-11-04,2640.0,0.0,11.0,45,4.0,3.0,2640.0,2640.0,2654.285714285714,2640.0,2640.0,2640.0,0.0,0.0,37.79644730107312
2013-11-05,2640.0,1.0,11.0,45,5.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-06,2640.0,2.0,11.0,45,6.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-07,2640.0,3.0,11.0,45,7.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-08,2640.0,4.0,11.0,45,8.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-09,2640.0,5.0,11.0,45,9.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-10,2640.0,6.0,11.0,45,10.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-11,2640.0,0.0,11.0,46,11.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-12,2640.0,1.0,11.0,46,12.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-13,2640.0,2.0,11.0,46,13.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-14,2640.0,3.0,11.0,46,14.0,3.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,0.0,0.0,0.0
2013-11-15,2600.0,4.0,11.0,46,15.0,3.0,2626.6666666666665,2632.0,2634.285714285714,2640.0,2640.0,2640.0,23.094010767475456,17.888543819903802,15.118578920761236
2013-11-16,2600.0,5.0,11.0,46,16.0,3.0,2613.3333333333335,2624.0,2628.5714285714284,2600.0,2640.0,2640.0,23.094010767473325,21.9089023001291,19.518001459277937
2013-11-17,2600.0,6.0,11.0,46,17.0,3.0,2600.0,2616.0,2622.8571428571427,2600.0,2640.0,2640.0,0.0,21.908902300128727,21.380899353277677
2013-11-18,2600.0,0.0,11.0,47,18.0,3.0,2600.0,2608.0,2617.1428571428573,2600.0,2600.0,2640.0,0.0,17.88854381990243,21.38089935328085
2013-11-19,2600.0,1.0,11.0,47,19.0,3.0,2600.0,2600.0,2611.4285714285716,2600.0,2600.0,2640.0,0.0,0.0,19.51800145928844
2013-11-20,2600.0,2.0,11.0,47,20.0,3.0,2600.0,2600.0,2605.714285714286,2600.0,2600.0,2600.0,0.0,0.0,15.118578920783772
2013-11-21,2840.0,3.0,11.0,47,21.0,3.0,2680.0,2648.0,2634.285714285714,2600.0,2600.0,2600.0,138.56406460549323,107.33126291997431,90.71147352227997
2013-11-22,2840.0,4.0,11.0,47,22.0,3.0,2760.0,2696.0,2668.5714285714284,2840.0,2600.0,2600.0,138.56406460549528,131.4534138012275,117.10800875387119
2013-11-23,2840.0,5.0,11.0,47,23.0,3.0,2840.0,2744.0,2702.8571428571427,2840.0,2600.0,2600.0,0.0,131.45341380122787,128.2853961180036
2013-11-24,2840.0,6.0,11.0,47,24.0,3.0,2840.0,2792.0,2737.1428571428573,2840.0,2840.0,2600.0,0.0,107.33126291997567,128.28539611800045
2013-11-25,2770.0,0.0,11.0,48,25.0,3.0,2816.6666666666665,2826.0,2761.4285714285716,2840.0,2840.0,2600.0,40.41451884322755,31.30495168494936,113.20020191808212
2013-11-26,2770.0,1.0,11.0,48,26.0,3.0,2793.3333333333335,2812.0,2785.714285714286,2770.0,2840.0,2840.0,40.414518843225416,38.34057902532231,88.29064557044741
2013-11-27,2860.0,2.0,11.0,48,27.0,3.0,2800.0,2816.0,2822.8571428571427,2770.0,2840.0,2840.0,51.96152422702904,42.77849927237973,36.83941988075082
2013-11-28,2860.0,3.0,11.0,48,28.0,3.0,2830.0,2820.0,2825.714285714286,2860.0,2770.0,2840.0,51.96152422703107,46.36809247744618,39.09694909553386
2013-11-29,2860.0,4.0,11.0,48,29.0,3.0,2860.0,2824.0,2828.5714285714284,2860.0,2770.0,2840.0,0.0,49.29503017543462,40.99941927588311
2013-11-30,2860.0,5.0,11.0,48,30.0,3.0,2860.0,2842.0,2831.4285714285716,2860.0,2860.0,2770.0,0.0,40.249223594959524,42.59443290258628
2013-12-01,2860.0,6.0,12.0,48,1.0,0.0,2860.0,2860.0,2834.285714285714,2860.0,2860.0,2770.0,0.0,0.0,43.91550328276533
2013-12-02,2820.0,0.0,12.0,49,2.0,0.0,2846.6666666666665,2852.0,2841.4285714285716,2860.0,2860.0,2860.0,23.094010767508202,17.888543819916336,34.846602621958596
2013-12-03,2820.0,1.0,12.0,49,3.0,0.0,2833.3333333333335,2844.0,2848.5714285714284,2820.0,2860.0,2860.0,23.09401076750607,21.90890230013933,19.518001459145086
2013-12-04,2780.0,2.0,12.0,49,4.0,0.0,2806.6666666666665,2828.0,2837.1428571428573,2820.0,2860.0,2860.0,23.094010767501803,33.466401061318464,31.471831698890263
2013-12-05,2820.0,3.0,12.0,49,5.0,0.0,2806.6666666666665,2820.0,2831.4285714285716,2780.0,2820.0,2860.0,23.094010767501803,28.284271247408892,30.237157840857567
2013-12-06,2820.0,4.0,12.0,49,6.0,0.0,2806.6666666666665,2812.0,2825.714285714286,2820.0,2820.0,2860.0,23.094010767501803,17.888543819914048,27.602622373827383
2013-12-07,2820.0,5.0,12.0,49,7.0,0.0,2820.0,2812.0,2820.0,2820.0,2780.0,2820.0,0.0,17.888543819914048,23.094010767747168
2013-12-08,2820.0,6.0,12.0,49,8.0,0.0,2820.0,2812.0,2814.285714285714,2820.0,2820.0,2820.0,0.0,17.888543819914048,15.118578920621141
2013-12-09,2820.0,0.0,12.0,50,9.0,0.0,2820.0,2820.0,2814.285714285714,2820.0,2820.0,2780.0,0.0,0.0,15.118578920621141
2013-12-10,2820.0,1.0,12.0,50,10.0,0.0,2820.0,2820.0,2814.285714285714,2820.0,2820.0,2820.0,0.0,0.0,15.118578920621141
2013-12-11,2820.0,2.0,12.0,50,11.0,0.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,0.0,0.0,0.0
2013-12-12,2940.0,3.0,12.0,50,12.0,0.0,2860.0,2844.0,2837.1428571428573,2820.0,2820.0,2820.0,69.28203230273009,53.66563145996747,45.35573676118533
2013-12-13,2940.0,4.0,12.0,50,13.0,0.0,2900.0,2868.0,2854.285714285714,2940.0,2820.0,2820.0,69.28203230273212,65.72670690059788,58.55400437696902
2013-12-14,2940.0,5.0,12.0,50,14.0,0.0,2940.0,2892.0,2871.4285714285716,2940.0,2820.0,2820.0,0.0,65.72670690059824,64.14269805903076
2013-12-15,2940.0,6.0,12.0,50,15.0,0.0,2940.0,2916.0,2888.5714285714284,2940.0,2940.0,2820.0,0.0,53.66563145996884,64.14269805902758
2013-12-16,2990.0,0.0,12.0,51,16.0,0.0,2956.6666666666665,2950.0,2912.8571428571427,2940.0,2940.0,2820.0,28.867513459433138,22.360679774936795,66.00865744088533
2013-12-17,2900.0,1.0,12.0,51,17.0,0.0,2943.3333333333335,2942.0,2924.285714285714,2990.0,2940.0,2940.0,45.092497528196986,31.93743884529959,52.870011303603015
2013-12-18,3170.0,2.0,12.0,51,18.0,0.0,3020.0,2988.0,2974.285714285714,2900.0,2940.0,2940.0,137.47727084866668,106.63020210051815,90.15859043139058
2013-12-19,3170.0,3.0,12.0,51,19.0,0.0,3080.0,3034.0,3007.1428571428573,3170.0,2990.0,2940.0,155.8845726811928,128.17956155330475,114.26785574756293
2013-12-20,3130.0,4.0,12.0,51,20.0,0.0,3156.6666666666665,3072.0,3034.285714285714,3170.0,2900.0,2940.0,23.094010767555048,121.32600710481456,118.16050423854443
2013-12-21,3130.0,5.0,12.0,51,21.0,0.0,3143.3333333333335,3100.0,3061.4285714285716,3130.0,3170.0,2990.0,23.094010767552916,113.57816691599479,114.66306749612392
2013-12-22,3130.0,6.0,12.0,51,22.0,0.0,3130.0,3146.0,3088.5714285714284,3130.0,3170.0,2900.0,0.0,21.908902300153365,103.02565561202042
2013-12-23,3210.0,0.0,12.0,52,23.0,0.0,3156.6666666666665,3154.0,3120.0,3130.0,3130.0,3170.0,46.188021535155016,35.777087639964236,101.48891565092264
2013-12-24,3210.0,1.0,12.0,52,24.0,0.0,3183.3333333333335,3162.0,3164.285714285714,3210.0,3130.0,3170.0,46.188021535157155,43.81780460038702,35.98941643368254
2013-12-25,3210.0,2.0,12.0,52,25.0,0.0,3210.0,3178.0,3170.0,3210.0,3130.0,3130.0,0.0,43.8178046003874,39.99999999998465
2013-12-26,3170.0,3.0,12.0,52,26.0,0.0,3196.6666666666665,3186.0,3170.0,3210.0,3210.0,3130.0,23.094010767561446,35.77708763996515,39.99999999998465
2013-12-27,3130.0,4.0,12.0,52,27.0,0.0,3170.0,3186.0,3170.0,3170.0,3210.0,3130.0,39.99999999998401,35.77708763996515,39.99999999998465
2013-12-28,3130.0,5.0,12.0,52,28.0,0.0,3143.3333333333335,3170.0,3170.0,3130.0,3210.0,3210.0,23.09401076755321,39.99999999997143,39.99999999998465
2013-12-29,3130.0,6.0,12.0,52,29.0,0.0,3130.0,3154.0,3170.0,3130.0,3170.0,3210.0,0.0,35.777087639964236,39.99999999998465
2013-12-30,3090.0,0.0,12.0,1,30.0,0.0,3116.6666666666665,3130.0,3152.8571428571427,3130.0,3130.0,3210.0,23.09401076754894,28.28427124742005,45.35573676109879
2013-12-31,3110.0,1.0,12.0,1,31.0,0.0,3110.0,3118.0,3138.5714285714284,3090.0,3130.0,3170.0,19.99999999995712,17.88854381993146,39.76119189551533
2014-01-01,3110.0,2.0,1.0,1,1.0,0.0,3103.3333333333335,3114.0,3124.285714285714,3110.0,3130.0,3130.0,11.547005383716272,16.733200530609793,25.07132682112009
2014-01-02,3090.0,3.0,1.0,1,2.0,0.0,3103.3333333333335,3106.0,3112.8571428571427,3110.0,3090.0,3130.0,11.547005383716272,16.733200530609302,17.994708216856694
2014-01-03,3090.0,4.0,1.0,1,3.0,0.0,3096.6666666666665,3098.0,3107.1428571428573,3090.0,3110.0,3130.0,11.547005383714138,10.954451149992277,17.99470821686085
2014-01-04,3090.0,5.0,1.0,1,4.0,0.0,3090.0,3098.0,3101.4285714285716,3090.0,3110.0,3090.0,0.0,10.954451149992277,15.735915849407393
2014-01-05,3090.0,6.0,1.0,1,5.0,0.0,3090.0,3094.0,3095.714285714286,3090.0,3090.0,3110.0,0.0,8.944271909862698,9.759000729522795
2014-01-06,3180.0,0.0,1.0,2,6.0,0.0,3120.0,3108.0,3108.5714285714284,3090.0,3090.0,3110.0,51.96152422705047,40.249223594966246,32.87784027202481
2014-01-07,3180.0,1.0,1.0,2,7.0,0.0,3150.0,3126.0,3118.5714285714284,3180.0,3090.0,3090.0,51.96152422705251,49.29503017544086,42.59443290250318
2014-01-08,3430.0,2.0,1.0,2,8.0,0.0,3263.3333333333335,3194.0,3164.285714285714,3180.0,3090.0,3090.0,144.33756729740435,139.39153489361456,124.61368876881204
2014-01-09,3430.0,3.0,1.0,2,9.0,0.0,3346.6666666666665,3262.0,3212.8571428571427,3430.0,3180.0,3090.0,144.33756729740648,157.70225109362866,153.70038882126218
2014-01-10,3430.0,4.0,1.0,2,10.0,0.0,3430.0,3330.0,3261.4285714285716,3430.0,3180.0,3090.0,0.0,136.93063937628438,161.90826326745068
2014-01-11,3430.0,5.0,1.0,2,11.0,0.0,3430.0,3380.0,3310.0,3430.0,3430.0,3180.0,0.0,111.80339887498117,152.6433752247216
2014-01-12,3430.0,6.0,1.0,2,12.0,0.0,3430.0,3430.0,3358.5714285714284,3430.0,3430.0,3180.0,0.0,0.0,121.98750911854177
2014-01-13,3430.0,0.0,1.0,3,13.0,0.0,3430.0,3430.0,3394.285714285714,3430.0,3430.0,3430.0,0.0,0.0,94.49111825226996
2014-01-14,3430.0,1.0,1.0,3,14.0,0.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,0.0,0.0,0.0
2014-01-15,3430.0,2.0,1.0,3,15.0,0.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,0.0,0.0,0.0
2014-01-16,3430.0,3.0,1.0,3,16.0,0.0,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,0.0,0.0,0.0
2014-01-17,3240.0,4.0,1.0,3,17.0,0.0,3366.6666666666665,3392.0,3402.8571428571427,3430.0,3430.0,3430.0,109.6965511460296,84.97058314498122,71.81324987170314
2014-01-18,3240.0,5.0,1.0,3,18.0,0.0,3303.3333333333335,3354.0,3375.714285714286,3240.0,3430.0,3430.0,109.69655114602747,104.06728592597237,92.71050693007551
2014-01-19,3240.0,6.0,1.0,3,19.0,0.0,3240.0,3316.0,3348.5714285714284,3240.0,3430.0,3430.0,0.0,104.06728592597202,101.55927192669243
2014-01-20,3240.0,0.0,1.0,4,20.0,0.0,3240.0,3278.0,3321.4285714285716,3240.0,3240.0,3430.0,0.0,84.97058314497986,101.5592719266956
2014-01-21,3240.0,1.0,1.0,4,21.0,0.0,3240.0,3240.0,3294.285714285714,3240.0,3240.0,3430.0,0.0,0.0,92.71050693008604
2014-01-22,3240.0,2.0,1.0,4,22.0,0.0,3240.0,3240.0,3267.1428571428573,3240.0,3240.0,3240.0,0.0,0.0,71.81324987172597
2014-01-23,3240.0,3.0,1.0,4,23.0,0.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,0.0,0.0,0.0
2014-01-24,3300.0,4.0,1.0,4,24.0,0.0,3260.0,3252.0,3248.5714285714284,3240.0,3240.0,3240.0,34.64101615136824,26.83281572995799,22.6778683804772
2014-01-25,3300.0,5.0,1.0,4,25.0,0.0,3280.0,3264.0,3257.1428571428573,3300.0,3240.0,3240.0,34.64101615137027,32.8633534502781,29.277002188393315
2014-01-26,3300.0,6.0,1.0,4,26.0,0.0,3300.0,3276.0,3265.714285714286,3300.0,3240.0,3240.0,0.0,32.863353450278474,32.07134902943055
2014-01-27,3300.0,0.0,1.0,5,27.0,0.0,3300.0,3288.0,3274.285714285714,3300.0,3300.0,3240.0,0.0,26.83281572995936,32.07134902942741
2014-01-28,3300.0,1.0,1.0,5,28.0,0.0,3300.0,3300.0,3282.8571428571427,3300.0,3300.0,3240.0,0.0,0.0,29.27700218838297
2014-01-29,3300.0,2.0,1.0,5,29.0,0.0,3300.0,3300.0,3291.4285714285716,3300.0,3300.0,3300.0,0.0,0.0,22.677868380454868
2014-01-30,3300.0,3.0,1.0,5,30.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-01-31,3300.0,4.0,1.0,5,31.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-01,3300.0,5.0,2.0,5,1.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-02,3300.0,6.0,2.0,5,2.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-03,3300.0,0.0,2.0,6,3.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-04,3300.0,1.0,2.0,6,4.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-05,3300.0,2.0,2.0,6,5.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-06,3300.0,3.0,2.0,6,6.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,0.0,0.0
2014-02-07,3200.0,4.0,2.0,6,7.0,0.0,3266.6666666666665,3280.0,3285.714285714286,3300.0,3300.0,3300.0,57.73502691895733,44.72135954997274,37.79644730086523
2014-02-08,3200.0,5.0,2.0,6,8.0,0.0,3233.3333333333335,3260.0,3271.4285714285716,3200.0,3300.0,3300.0,57.7350269189552,54.772255750497415,48.79500364738548
2014-02-09,3200.0,6.0,2.0,6,9.0,0.0,3200.0,3240.0,3257.1428571428573,3200.0,3300.0,3300.0,0.0,54.772255750497045,53.4522483824503
2014-02-10,3200.0,0.0,2.0,7,10.0,0.0,3200.0,3220.0,3242.8571428571427,3200.0,3200.0,3300.0,0.0,44.72135954997137,53.45224838245335
2014-02-11,3400.0,1.0,2.0,7,11.0,0.0,3266.6666666666665,3240.0,3257.1428571428573,3200.0,3200.0,3300.0,115.47005383792248,89.4427190999796,78.67957924692082
2014-02-12,3400.0,2.0,2.0,7,12.0,0.0,3333.3333333333335,3280.0,3271.4285714285716,3400.0,3200.0,3200.0,115.47005383792461,109.54451150102382,95.11897312111306
2014-02-13,3450.0,3.0,2.0,7,13.0,0.0,3416.6666666666665,3330.0,3292.8571428571427,3400.0,3200.0,3200.0,28.867513459489878,120.41594578791482,117.00630833622469
2014-02-14,3450.0,4.0,2.0,7,14.0,0.0,3433.3333333333335,3380.0,3328.5714285714284,3450.0,3400.0,3200.0,28.867513459492013,103.68220676662966,121.9875091185448
2014-02-15,3450.0,5.0,2.0,7,15.0,0.0,3450.0,3430.0,3364.285714285714,3450.0,3400.0,3200.0,0.0,27.38612787522631,114.43442705423901
2014-02-16,3450.0,6.0,2.0,7,16.0,0.0,3450.0,3440.0,3400.0,3450.0,3450.0,3400.0,0.0,22.36067977495917,91.28709291748946
2014-02-17,3450.0,0.0,2.0,8,17.0,0.0,3450.0,3450.0,3435.714285714286,3450.0,3450.0,3400.0,0.0,0.0,24.397501823553323
2014-02-18,3450.0,1.0,2.0,8,18.0,0.0,3450.0,3450.0,3442.8571428571427,3450.0,3450.0,3450.0,0.0,0.0,18.89822365025038
2014-02-19,3450.0,2.0,2.0,8,19.0,0.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,0.0,0.0,0.0
2014-02-20,3450.0,3.0,2.0,8,20.0,0.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,0.0,0.0,0.0
2014-02-21,3390.0,4.0,2.0,8,21.0,0.0,3430.0,3438.0,3441.4285714285716,3450.0,3450.0,3450.0,34.64101615138625,26.832815729965127,22.677868380378317
